user_id,timestamp,trajectory_id,ftid,x,y,w,h
35,0,ckz3w7jvs001b3867v3h4p4s2,0,0.12109375,0.175,0.0421875,0.0541666666666666
35,0,cl4dmy6pl0007356fb5434fln,0,0.084375,0.0260416666666666,0.05,0.0479166666666666
35,0,cl4dmz269000a356fbourf6gh,0,0.3484375,0.0489583333333333,0.046875,0.0604166666666666
35,0,cl4dmzfpu000e356febbq1mdv,0,0.35859375,0.1104166666666666,0.0421875,0.05
35,0,cl4dmznh7000h356fz64w6qfx,0,0.4546875,0.1760416666666666,0.04375,0.0645833333333333
35,0,cl4dmzugt000l356fsxuain4w,0,0.52578125,0.234375,0.0453125,0.0645833333333333
35,0,cl4dn074j000r356ft1vyetoc,0,0.865625,0.0677083333333333,0.053125,0.06875
35,0,cl4dn0l0k000u356f5463x7v8,0,0.2296875,0.4677083333333333,0.04375,0.05625
35,0,cl4dn0osn000x356fvfwvgmvh,0,0.25859375,0.525,0.0453125,0.0625
35,0,cl4dn0tn50010356fijf6pqfh,0,0.41953125,0.4666666666666667,0.0515625,0.0583333333333333
35,0,cl4dn10tn0014356fmstmdw3n,0,0.428125,0.415625,0.046875,0.0604166666666666
35,0,cl4dn16y20017356flmtqfcq9,0,0.65703125,0.425,0.0484375,0.0625
35,0,cl4dn1d6p001a356fofmctpok,0,0.80859375,0.5052083333333334,0.0515625,0.06875
35,0,cl4dn1ntd001e356f6imbmn4c,0,0.94453125,0.4854166666666666,0.0453125,0.0583333333333333
35,0,cl4dn1s7s001h356fqxy6oas6,0,0.9609375,0.5729166666666666,0.046875,0.0583333333333333
35,0,cl4dn1y19001k356ficmedsas,0,0.98828125,0.421875,0.0203125,0.0604166666666666
35,0,cl4dn26v7001o356fc38c9lns,0,0.06796875,0.4552083333333333,0.0421875,0.0604166666666666
35,0,cl4dn2eky001r356f9iyqtonl,0,0.35859375,0.553125,0.0515625,0.0645833333333333
35,0,cl4dn2man001v356fs0awxzwd,0,0.42265625,0.6729166666666667,0.0515625,0.0666666666666666
35,0,cl4dn2v1x001z356f0b9qzcro,0,0.72734375,0.590625,0.0421875,0.0645833333333333
35,0,cl4dn36ry0023356f0cgb198p,0,0.359375,0.7802083333333333,0.040625,0.0604166666666666
35,0,cl4dn3kvh0027356fw5hb6zil,0,0.2125,0.8697916666666666,0.053125,0.0729166666666666
35,0,cl4dn3qvf002b356fqvwam33m,0,0.3046875,0.9270833333333334,0.04375,0.0625
35,0,cl4dn3xp8002f356fgyjyt6l2,0,0.50390625,0.9541666666666668,0.0484375,0.0583333333333333
35,0,cl4dn4454002i356fujuhkkmk,0,0.65546875,0.7520833333333333,0.0359375,0.0458333333333333
35,0,cl4dn4fgi002l356fi8q5o4hf,0,0.721875,0.7854166666666667,0.05,0.075
35,0,cl4dn4rqx002p356f523pixqc,0,0.88984375,0.853125,0.0515625,0.0645833333333333
35,0,cl4dn5dr1002t356ffuci57qx,0,0.53203125,0.8822916666666667,0.0578125,0.0729166666666666
35,0,cl4dniemg0038356f48cdk2md,0,0.3078125,0.1791666666666666,0.040625,0.0541666666666666
35,0,cl4dnva4g003g356f9g5rcuft,0,0.65234375,0.8052083333333333,0.0453125,0.05625
35,0,cl4dnx7aa003l356fsr4z3nrl,0,0.42578125,0.4458333333333333,0.0453125,0.0583333333333333
35,1000,ckz3w7jvs001b3867v3h4p4s2,0,0.16328125,0.1354166666666666,0.0484375,0.0666666666666666
35,1000,cl4dmy6pl0007356fb5434fln,0,0.1390625,0.0697916666666666,0.05,0.0604166666666666
35,1000,cl4dmzfpu000e356febbq1mdv,0,0.43984375,0.1270833333333333,0.0515625,0.0708333333333333
35,1000,cl4dmznh7000h356fz64w6qfx,0,0.4506220186470078,0.1868829502746458,0.04375,0.0645833333333333
35,1000,cl4dmzugt000l356fsxuain4w,0,0.52265625,0.2510416666666666,0.0453125,0.0645833333333333
35,1000,cl4dn074j000r356ft1vyetoc,0,0.8876428889548693,0.091951207442597,0.053125,0.06875
35,1000,cl4dn0l0k000u356f5463x7v8,0,0.2788377192982456,0.5322916666666667,0.04375,0.05625
35,1000,cl4dn0osn000x356fvfwvgmvh,0,0.29921875,0.5270833333333333,0.0453125,0.0625
35,1000,cl4dn10tn0014356fmstmdw3n,0,0.4908818493150685,0.4900256849315069,0.046875,0.0604166666666666
35,1000,cl4dn16y20017356flmtqfcq9,0,0.66796875,0.4416666666666666,0.0484375,0.0625
35,1000,cl4dn1d6p001a356fofmctpok,0,0.90390625,0.5822916666666667,0.0515625,0.06875
35,1000,cl4dn1ntd001e356f6imbmn4c,0,0.94921875,0.4958333333333333,0.0453125,0.0583333333333333
35,1000,cl4dn1y19001k356ficmedsas,0,0.98359375,0.4135416666666666,0.0296875,0.0604166666666666
35,1000,cl4dn26v7001o356fc38c9lns,0,0.06796875,0.4552083333333333,0.0421875,0.0604166666666666
35,1000,cl4dn2eky001r356f9iyqtonl,0,0.4554027288732394,0.6259829812206573,0.0515625,0.0645833333333333
35,1000,cl4dn2man001v356fs0awxzwd,0,0.42890625,0.6854166666666667,0.0515625,0.0666666666666666
35,1000,cl4dn3kvh0027356fw5hb6zil,0,0.2730859375,0.895078125,0.0515625,0.0708333333333333
35,1000,cl4dn3qvf002b356fqvwam33m,0,0.321875,0.96875,0.04375,0.0625
35,1000,cl4dn3xp8002f356fgyjyt6l2,0,0.50703125,0.9625,0.0484375,0.0583333333333333
35,1000,cl4dn4454002i356fujuhkkmk,0,0.7346205357142856,0.8161904761904761,0.0359375,0.0458333333333333
35,1000,cl4dn4fgi002l356fi8q5o4hf,0,0.7867527173913043,0.8344202898550726,0.0499999999999999,0.0666666666666666
35,1000,cl4dn4rqx002p356f523pixqc,0,0.9307873179611652,0.8910497572815534,0.0515625,0.0645833333333333
35,1000,cl4dn5dr1002t356ffuci57qx,0,0.53984375,0.8947916666666667,0.0578125,0.0729166666666666
35,1000,cl4dnao7p002x356f5zr1ficu,0,0.144264481707317,0.2755335365853658,0.0515625,0.0645833333333333
35,1000,cl4dnbhn70030356fthswsrdj,0,0.2373883928571428,0.8213474025974026,0.04375,0.0625
35,1000,cl4dnfaoc0034356f93ugfa2p,0,0.510063559322034,0.7089512711864407,0.046875,0.0645833333333333
35,1000,cl4dniemg0038356f48cdk2md,0,0.3783100328947368,0.2988486842105263,0.0453124999999999,0.0604166666666666
35,1000,cl4dnu29k003c356f8jj3p32s,0,0.7608173076923077,0.6731570512820514,0.05,0.0645833333333333
35,1000,cl4dnva4g003g356f9g5rcuft,0,0.7241825331125827,0.8672530353200882,0.05,0.0645833333333333
35,1000,cl4dnx7aa003l356fsr4z3nrl,0,0.4814319349315069,0.5234589041095891,0.0453125,0.0583333333333333
35,1000,cl4dpg8f1003p356f72ya9kx4,0,0.95890625,0.1947916666666666,0.0421875,0.05625
35,1000,cl4drfdke003t356firajhs9f,0,0.4365985576923076,0.337099358974359,0.0484375,0.0645833333333333
35,1000,cl4drq4ne003x356fg6wuc2de,0,0.4066051136363636,0.6896780303030303,0.0453125,0.0645833333333333
35,1000,cl4drtxmt0041356fzce45snx,0,0.025,0.88125,0.040625,0.0625
35,1000,cl4dxi3z90049356fhg7pcjy2,0,0.3534090909090909,0.8479166666666667,0.05625,0.0666666666666666
35,1000,cl4dxk93t004d356fh5fmei69,0,0.0140625,0.296875,0.028125,0.05625
35,1001,ckz3w7jvs001b3867v3h4p4s2,0,0.16328125,0.1354166666666666,0.0484375,0.0666666666666666
35,1001,cl4dmy6pl0007356fb5434fln,0,0.1390625,0.0697916666666666,0.05,0.0604166666666666
35,1001,cl4dmzfpu000e356febbq1mdv,0,0.43984375,0.1270833333333333,0.0515625,0.0708333333333333
35,1001,cl4dmznh7000h356fz64w6qfx,0,0.4506179531656548,0.1868937915582538,0.04375,0.0645833333333333
35,1001,cl4dmzugt000l356fsxuain4w,0,0.52265625,0.2510416666666666,0.0453125,0.0645833333333333
35,1001,cl4dn074j000r356ft1vyetoc,0,0.8876521674584323,0.0919561559778305,0.053125,0.06875
35,1001,cl4dn0l0k000u356f5463x7v8,0,0.278874269005848,0.5322916666666667,0.04375,0.05625
35,1001,cl4dn0osn000x356fvfwvgmvh,0,0.29921875,0.5270833333333333,0.0453125,0.0625
35,1001,cl4dn10tn0014356fmstmdw3n,0,0.4909193065068493,0.4900684931506849,0.046875,0.0604166666666666
35,1001,cl4dn16y20017356flmtqfcq9,0,0.66796875,0.4416666666666666,0.0484375,0.0625
35,1001,cl4dn1d6p001a356fofmctpok,0,0.90390625,0.5822916666666667,0.0515625,0.06875
35,1001,cl4dn1ntd001e356f6imbmn4c,0,0.94921875,0.4958333333333333,0.0453125,0.0583333333333333
35,1001,cl4dn1y19001k356ficmedsas,0,0.98359375,0.4135416666666666,0.0296875,0.0604166666666666
35,1001,cl4dn26v7001o356fc38c9lns,0,0.06796875,0.4552083333333333,0.0421875,0.0604166666666666
35,1001,cl4dn2eky001r356f9iyqtonl,0,0.4554467429577465,0.6260221048513303,0.0515625,0.0645833333333333
35,1001,cl4dn2man001v356fs0awxzwd,0,0.42890625,0.6854166666666667,0.0515625,0.0666666666666666
35,1001,cl4dn3kvh0027356fw5hb6zil,0,0.273125,0.8951041666666666,0.0515625,0.0708333333333333
35,1001,cl4dn3qvf002b356fqvwam33m,0,0.321875,0.96875,0.04375,0.0625
35,1001,cl4dn3xp8002f356fgyjyt6l2,0,0.50703125,0.9625,0.0484375,0.0583333333333333
35,1001,cl4dn4454002i356fujuhkkmk,0,0.7346874999999999,0.81625,0.0359375,0.0458333333333333
35,1001,cl4dn4fgi002l356fi8q5o4hf,0,0.7867866847826088,0.8344655797101449,0.05,0.0666666666666666
35,1001,cl4dn4rqx002p356f523pixqc,0,0.9308024878640776,0.8910699838187702,0.0515625,0.0645833333333333
35,1001,cl4dn5dr1002t356ffuci57qx,0,0.53984375,0.8947916666666667,0.0578125,0.0729166666666666
35,1001,cl4dnao7p002x356f5zr1ficu,0,0.1441120426829268,0.2758384146341463,0.0515625,0.0645833333333333
35,1001,cl4dnbhn70030356fthswsrdj,0,0.2372767857142857,0.82129329004329,0.04375,0.0625
35,1001,cl4dnfaoc0034356f93ugfa2p,0,0.509375,0.709375,0.046875,0.0645833333333333
35,1001,cl4dniemg0038356f48cdk2md,0,0.3783305921052632,0.2990679824561403,0.0453125,0.0604166666666666
35,1001,cl4dnu29k003c356f8jj3p32s,0,0.759375,0.6739583333333333,0.05,0.0645833333333333
35,1001,cl4dnva4g003g356f9g5rcuft,0,0.7242342715231789,0.8673082229580573,0.05,0.0645833333333333
35,1001,cl4dnx7aa003l356fsr4z3nrl,0,0.4814747431506849,0.5234945776255707,0.0453125,0.0583333333333333
35,1001,cl4dpg8f1003p356f72ya9kx4,0,0.9585416666666668,0.1954861111111111,0.0421875,0.05625
35,1001,cl4drfdke003t356firajhs9f,0,0.43671875,0.334375,0.0484375,0.0645833333333333
35,1001,cl4drq4ne003x356fg6wuc2de,0,0.4080255681818182,0.6921401515151515,0.0453125,0.0645833333333333
35,1001,cl4drtxmt0041356fzce45snx,0,0.025,0.88125,0.040625,0.0625
35,1001,cl4dxi3z90049356fhg7pcjy2,0,0.3529829545454545,0.84375,0.05625,0.0666666666666666
35,1001,cl4dxk93t004d356fh5fmei69,0,0.0140625,0.2975694444444444,0.028125,0.0520833333333333
35,1002,ckz3w7jvs001b3867v3h4p4s2,0,0.16328125,0.1354166666666666,0.0484375,0.0666666666666666
35,1002,cl4dmy6pl0007356fb5434fln,0,0.1390625,0.0697916666666666,0.05,0.0604166666666666
35,1002,cl4dmzfpu000e356febbq1mdv,0,0.43984375,0.1270833333333333,0.0515625,0.0708333333333333
35,1002,cl4dmznh7000h356fz64w6qfx,0,0.4506138876843019,0.1869046328418618,0.04375,0.0645833333333333
35,1002,cl4dmzugt000l356fsxuain4w,0,0.52265625,0.2510416666666666,0.0453125,0.0645833333333333
35,1002,cl4dn074j000r356ft1vyetoc,0,0.8876614459619953,0.0919611045130641,0.053125,0.06875
35,1002,cl4dn0l0k000u356f5463x7v8,0,0.2789108187134503,0.5322916666666667,0.04375,0.05625
35,1002,cl4dn0osn000x356fvfwvgmvh,0,0.29921875,0.5270833333333333,0.0453125,0.0625
35,1002,cl4dn10tn0014356fmstmdw3n,0,0.4909567636986301,0.490111301369863,0.046875,0.0604166666666666
35,1002,cl4dn16y20017356flmtqfcq9,0,0.66796875,0.4416666666666666,0.0484375,0.0625
35,1002,cl4dn1d6p001a356fofmctpok,0,0.90390625,0.5822916666666667,0.0515625,0.06875
35,1002,cl4dn1ntd001e356f6imbmn4c,0,0.94921875,0.4958333333333333,0.0453125,0.0583333333333333
35,1002,cl4dn1y19001k356ficmedsas,0,0.98359375,0.4135416666666666,0.0296875,0.0604166666666666
35,1002,cl4dn26v7001o356fc38c9lns,0,0.06796875,0.4552083333333333,0.0421875,0.0604166666666666
35,1002,cl4dn2eky001r356f9iyqtonl,0,0.4554907570422535,0.6260612284820031,0.0515625,0.0645833333333333
35,1002,cl4dn2man001v356fs0awxzwd,0,0.42890625,0.6854166666666667,0.0515625,0.0666666666666666
35,1002,cl4dn3kvh0027356fw5hb6zil,0,0.2731640624999999,0.8951302083333333,0.0515625,0.0708333333333333
35,1002,cl4dn3qvf002b356fqvwam33m,0,0.321875,0.96875,0.04375,0.0625
35,1002,cl4dn3xp8002f356fgyjyt6l2,0,0.50703125,0.9625,0.0484375,0.0583333333333333
35,1002,cl4dn4454002i356fujuhkkmk,0,0.7347544642857142,0.8163095238095238,0.0359375,0.0458333333333333
35,1002,cl4dn4fgi002l356fi8q5o4hf,0,0.7868206521739131,0.8345108695652175,0.05,0.0666666666666666
35,1002,cl4dn4rqx002p356f523pixqc,0,0.9308176577669902,0.891090210355987,0.0515625,0.0645833333333333
35,1002,cl4dn5dr1002t356ffuci57qx,0,0.53984375,0.8947916666666667,0.0578125,0.0729166666666666
35,1002,cl4dnao7p002x356f5zr1ficu,0,0.1439596036585366,0.2761432926829268,0.0515625,0.0645833333333333
35,1002,cl4dnbhn70030356fthswsrdj,0,0.2371651785714285,0.8212391774891775,0.04375,0.0625
35,1002,cl4dnfaoc0034356f93ugfa2p,0,0.5088235294117647,0.710232843137255,0.046875,0.0645833333333333
35,1002,cl4dniemg0038356f48cdk2md,0,0.3783511513157894,0.2992872807017544,0.0453125,0.0604166666666666
35,1002,cl4dnu29k003c356f8jj3p32s,0,0.7592830882352941,0.6755514705882353,0.05,0.0645833333333333
35,1002,cl4dnva4g003g356f9g5rcuft,0,0.7242860099337748,0.8673634105960264,0.05,0.0645833333333333
35,1002,cl4dnx7aa003l356fsr4z3nrl,0,0.481517551369863,0.5235302511415525,0.0453125,0.0583333333333332
35,1002,cl4dpg8f1003p356f72ya9kx4,0,0.9581770833333334,0.1961805555555555,0.0421875,0.05625
